timestamp_local,time_ms,voltage_v,dv_avg,dv_norm,source_ip
2026-02-17T14:54:21.959902,351594,3.933532,-0.000619,-0.000157,192.168.31.108
2026-02-17T14:54:24.002448,353605,3.933532,0.0,0.0,192.168.31.108
2026-02-17T14:54:25.992709,355616,3.932844,-0.000137,-3.5e-05,192.168.31.108
2026-02-17T14:54:27.958980,357628,3.933188,0.0,0.0,192.168.31.108
2026-02-17T14:54:30.014000,359639,3.934562,0.0,0.0,192.168.31.108
2026-02-17T14:54:31.995608,361650,3.934562,0.0,0.0,192.168.31.108
2026-02-17T14:54:34.047342,363661,3.933532,-0.000206,-5.2e-05,192.168.31.108
2026-02-17T14:54:36.006033,365672,3.932844,-0.000344,-8.7e-05,192.168.31.108
2026-02-17T14:54:38.090587,367683,3.932844,0.0,0.0,192.168.31.108
2026-02-17T14:54:40.029002,369694,3.9325,-6.9e-05,-1.7e-05,192.168.31.108
2026-02-17T14:54:42.081397,371705,3.931125,-0.000344,-8.7e-05,192.168.31.108
2026-02-17T14:54:44.094213,373716,3.930438,-0.000481,-0.000122,192.168.31.108
2026-02-17T14:54:48.234693,377738,3.929063,-0.000756,-0.000192,192.168.31.108
2026-02-17T14:54:50.152115,379750,3.929063,0.0,0.0,192.168.31.108
2026-02-17T14:54:54.438081,383772,3.929063,-0.000344,-8.7e-05,192.168.31.108
2026-02-17T14:54:56.185316,385784,3.929063,0.0,0.0,192.168.31.108
2026-02-17T14:54:58.175548,387795,3.929063,0.0,0.0,192.168.31.108
2026-02-17T14:55:00.182274,389806,3.929406,0.0,0.0,192.168.31.108
2026-02-17T14:55:02.170001,391817,3.927,-0.000481,-0.000123,192.168.31.108
2026-02-17T14:55:04.225503,393828,3.926313,-0.000619,-0.000158,192.168.31.108
2026-02-17T14:55:06.272926,395839,3.925969,-0.000688,-0.000175,192.168.31.108
2026-02-17T14:55:08.188897,397850,3.925625,-0.000756,-0.000193,192.168.31.108
2026-02-17T14:55:10.198394,399861,3.924937,-0.000894,-0.000228,192.168.31.108
2026-02-17T14:55:12.267105,401872,3.925969,0.0,0.0,192.168.31.108
2026-02-17T14:55:14.257939,403883,3.925969,0.0,0.0,192.168.31.108
2026-02-17T14:55:16.227592,405895,3.925282,-0.000137,-3.5e-05,192.168.31.108
2026-02-17T14:55:18.227514,407907,3.924594,-0.000275,-7e-05,192.168.31.108
