timestamp_local,time_ms,voltage_v,dv_avg,dv_norm,source_ip
2026-02-18T12:35:09.833652,138921,3.699781,-0.000962,-0.00026,192.168.31.105
2026-02-18T12:35:11.861815,140932,3.697031,-0.001513,-0.000409,192.168.31.105
2026-02-18T12:35:13.857262,142943,3.663688,-0.008181,-0.002233,192.168.31.105
2026-02-18T12:35:15.822657,144954,3.698063,0.0,0.0,192.168.31.105
2026-02-18T12:35:17.826132,146965,3.705969,0.0,0.0,192.168.31.105
2026-02-18T12:35:19.892828,148976,3.709406,0.0,0.0,192.168.31.105
2026-02-18T12:35:21.892189,150987,3.697719,-0.002337,-0.000632,192.168.31.105
2026-02-18T12:35:23.896343,152998,3.701844,0.0,0.0,192.168.31.105
2026-02-18T12:35:25.930202,155009,3.670907,-0.006187,-0.001686,192.168.31.105
2026-02-18T12:35:27.945605,157020,3.691188,0.0,0.0,192.168.31.105
2026-02-18T12:35:29.913133,159031,3.691531,0.0,0.0,192.168.31.105
2026-02-18T12:35:31.922988,161042,3.690156,-0.000275,-7.5e-05,192.168.31.105
2026-02-18T12:35:33.921679,163053,3.692907,0.0,0.0,192.168.31.105
2026-02-18T12:35:35.944382,165064,3.683969,-0.001788,-0.000485,192.168.31.105
2026-02-18T12:35:37.977360,167075,3.674344,-0.003713,-0.00101,192.168.31.105
2026-02-18T12:35:39.950841,169085,3.686375,0.0,0.0,192.168.31.105
2026-02-18T12:35:41.996972,171097,3.672969,-0.002681,-0.00073,192.168.31.105
2026-02-18T12:35:43.972887,173108,3.655781,-0.006119,-0.001674,192.168.31.105
2026-02-18T12:35:46.036950,175119,3.664375,0.0,0.0,192.168.31.105
2026-02-18T12:35:47.989874,177130,3.668844,0.0,0.0,192.168.31.105
2026-02-18T12:35:50.065128,179141,3.644782,-0.004812,-0.00132,192.168.31.105
2026-02-18T12:35:52.060612,181152,3.658875,0.0,0.0,192.168.31.105
2026-02-18T12:35:54.062627,183163,3.658875,0.0,0.0,192.168.31.105
2026-02-18T12:35:56.087927,185174,3.655094,-0.000756,-0.000207,192.168.31.105
2026-02-18T12:35:58.115739,187185,3.653719,-0.001031,-0.000282,192.168.31.105
2026-02-18T12:36:00.081306,189196,3.659906,0.0,0.0,192.168.31.105
2026-02-18T12:36:02.117608,191207,3.662657,0.0,0.0,192.168.31.105
2026-02-18T12:36:04.084601,193218,3.655781,-0.001375,-0.000376,192.168.31.105
2026-02-18T12:36:06.152165,195228,3.670563,0.0,0.0,192.168.31.105
2026-02-18T12:36:08.113690,197240,3.668844,-0.000344,-9.4e-05,192.168.31.105
2026-02-18T12:36:10.144426,199251,3.667125,-0.000688,-0.000187,192.168.31.105
2026-02-18T12:36:12.153565,201262,3.668156,0.0,0.0,192.168.31.105
2026-02-18T12:36:14.204320,203273,3.667813,-6.9e-05,-1.9e-05,192.168.31.105
2026-02-18T12:36:16.142894,205284,3.67125,0.0,0.0,192.168.31.105
2026-02-18T12:36:18.218419,207295,3.668844,-0.000481,-0.000131,192.168.31.105
2026-02-18T12:36:20.222699,209306,3.666438,-0.000962,-0.000263,192.168.31.105
2026-02-18T12:36:22.174108,211317,3.634813,-0.007288,-0.002005,192.168.31.105
