timestamp_local,status,time_ms,voltage_v,dv_norm,dv_avg,wifi_rssi,ble_rssi,score,threshold,ble_hits,source_ip
2026-02-05T11:29:09.790385,ATTACK,1051709,4.07,0.0,0.0,-56,-67,1.7969,0.8984,5,192.168.31.98
2026-02-05T11:29:12.875332,ATTACK,1054728,4.045,-0.001241,-0.005019,-57,-73,0.9869,0.8979,5,192.168.31.98
2026-02-05T11:29:15.875466,ATTACK,1057749,4.098,0.0,0.0,-55,-72,1.4932,0.8974,4,192.168.31.98
2026-02-05T11:29:18.793773,ATTACK,1060767,4.138,0.0,0.0,-55,-66,1.8142,0.897,5,192.168.31.98
2026-02-05T11:29:21.974398,ATTACK,1063786,4.049,-0.004398,-0.017806,-53,-66,1.1259,0.8965,4,192.168.31.98
2026-02-05T11:29:24.929761,ATTACK,1066806,4.093,0.0,0.0,-54,-71,1.4881,0.8961,6,192.168.31.98
2026-02-05T11:29:28.082694,NORMAL,1069824,4.045,-0.002397,-0.009694,-62,-72,0.1092,0.8956,5,192.168.31.98
2026-02-05T11:29:30.980166,NORMAL,1072842,4.118,0.0,0.0,-63,-72,0.5182,0.8952,5,192.168.31.98
2026-02-05T11:29:37.155227,ATTACK,1078879,4.039,-0.003932,-0.015881,-55,-70,0.9029,0.8941,6,192.168.31.98
2026-02-05T11:29:40.041901,ATTACK,1081897,4.16,0.0,0.0,-54,-69,1.8089,0.8936,5,192.168.31.98
2026-02-05T11:29:43.008330,NORMAL,1084916,4.059,-0.004979,-0.020212,-55,-68,0.7446,0.8932,5,192.168.31.98
2026-02-05T11:29:46.162672,NORMAL,1087937,4.162,0.0,0.0,-68,-66,0.4671,0.8926,3,192.168.31.98
2026-02-05T11:29:49.234019,NORMAL,1090958,4.161,-6.6e-05,-0.000275,-67,-71,0.3416,0.8921,6,192.168.31.98
2026-02-05T11:29:52.119506,ATTACK,1093980,4.106,-0.002729,-0.011206,-56,-63,1.5187,0.8916,6,192.168.31.98
2026-02-05T11:29:55.159517,NORMAL,1096999,4.102,-0.00295,-0.0121,-57,-71,0.8129,0.8911,5,192.168.31.98
2026-02-05T11:29:58.123966,NORMAL,1100017,4.039,-0.006128,-0.02475,-56,-71,0.3929,0.8905,5,192.168.31.98
2026-02-05T11:30:01.365210,ATTACK,1103034,4.06,0.0,0.0,-55,-72,1.6015,0.89,6,192.168.31.98
2026-02-05T11:30:04.062584,NORMAL,1106055,4.155,0.0,0.0,-65,-72,0.4999,0.8895,4,192.168.31.98
2026-02-05T11:30:07.225503,NORMAL,1109073,4.052,-0.005107,-0.020694,-63,-73,-0.1305,0.8889,5,192.168.31.98
2026-02-05T11:30:10.174864,ATTACK,1112095,4.045,-0.005473,-0.022137,-54,-70,0.9719,0.8883,4,192.168.31.98
2026-02-05T11:30:13.177790,ATTACK,1115114,4.156,0.0,0.0,-54,-73,1.7732,0.8877,3,192.168.31.98
2026-02-05T11:30:16.361465,ATTACK,1118132,4.101,-0.002699,-0.011069,-54,-72,1.2503,0.8872,4,192.168.31.98
2026-02-05T11:30:19.275287,NORMAL,1121153,4.091,-0.00321,-0.013131,-60,-68,0.7234,0.8867,3,192.168.31.98
2026-02-05T11:30:22.333900,ATTACK,1124170,4.11,0.0,0.0,-63,-70,0.8894,0.8861,6,192.168.31.98
2026-02-05T11:30:25.302608,NORMAL,1127189,4.073,-0.001789,-0.007288,-61,-73,0.6331,0.8856,5,192.168.31.98
2026-02-05T11:30:28.307207,ATTACK,1130210,4.153,0.0,0.0,-62,-70,1.0452,0.8851,6,192.168.31.98
2026-02-05T11:30:31.294328,NORMAL,1133228,4.106,-0.002277,-0.00935,-59,-72,0.8421,0.8845,7,192.168.31.98
2026-02-05T11:30:34.280299,ATTACK,1136246,4.153,0.0,0.0,-55,-66,2.0863,0.884,4,192.168.31.98
2026-02-05T11:30:37.332068,NORMAL,1139265,4.037,-0.005757,-0.023238,-65,-68,-0.1549,0.8835,6,192.168.31.98
2026-02-05T11:30:40.388828,ATTACK,1142286,4.038,0.0,0.0,-55,-71,1.7639,0.883,5,192.168.31.98
2026-02-05T11:30:43.537062,ATTACK,1145307,4.043,0.0,0.0,-54,-72,1.7165,0.8825,4,192.168.31.98
2026-02-05T11:30:46.367238,ATTACK,1148326,4.054,0.0,0.0,-55,-68,1.7671,0.8821,6,192.168.31.98
2026-02-05T11:30:49.516501,NORMAL,1151348,4.15,0.0,0.0,-64,-72,0.4853,0.8817,2,192.168.31.98
2026-02-05T11:30:52.526803,NORMAL,1154367,4.104,-0.002262,-0.009281,-65,-72,0.0988,0.8812,6,192.168.31.98
2026-02-05T11:30:55.570295,NORMAL,1157388,4.022,-0.006376,-0.025644,-64,-74,-0.4301,0.8806,8,192.168.31.98
2026-02-05T11:30:58.761844,ATTACK,1160406,4.062,0.0,0.0,-57,-62,2.1436,0.8801,5,192.168.31.98
2026-02-05T11:31:01.551664,ATTACK,1163425,4.033,-0.001432,-0.005775,-61,-66,1.0595,0.8796,6,192.168.31.98
2026-02-05T11:31:04.644687,NORMAL,1166444,4.148,0.0,0.0,-69,-64,0.6525,0.8791,7,192.168.31.98
2026-02-05T11:31:07.656630,NORMAL,1169463,4.125,-0.001117,-0.004606,-68,-73,0.1608,0.8785,5,192.168.31.98
2026-02-05T11:31:10.869722,NORMAL,1172482,4.055,-0.004595,-0.018631,-59,-71,0.5618,0.878,6,192.168.31.98
2026-02-05T11:31:14.179626,NORMAL,1175502,4.081,0.0,0.0,-67,-73,0.5396,0.8774,5,192.168.31.98
2026-02-05T11:31:16.584563,ATTACK,1178520,4.031,-0.002473,-0.009969,-65,-63,0.8937,0.8768,5,192.168.31.98
2026-02-05T11:31:19.759295,NORMAL,1181538,4.033,0.0,0.0,-66,-70,0.8314,0.8762,5,192.168.31.98
2026-02-05T11:31:22.629640,ATTACK,1184557,4.146,0.0,0.0,-64,-67,1.1983,0.8757,5,192.168.31.98
2026-02-05T11:31:25.618508,NORMAL,1187576,4.025,-0.00603,-0.024269,-64,-80,-0.3428,0.8751,6,192.168.31.98
2026-02-05T11:31:28.838209,ATTACK,1190594,4.028,0.0,0.0,-56,-61,2.5751,0.8745,3,192.168.31.98
2026-02-05T11:31:31.657816,ATTACK,1193614,4.028,0.0,0.0,-58,-73,1.4109,0.874,5,192.168.31.98
2026-02-05T11:31:34.791292,ATTACK,1196633,4.072,0.0,0.0,-56,-73,1.5797,0.8735,6,192.168.31.98
2026-02-05T11:31:37.717931,ATTACK,1199660,4.069,-0.000186,-0.000756,-56,-74,1.413,0.8731,4,192.168.31.98
2026-02-05T11:31:41.316341,ATTACK,1202678,4.099,0.0,0.0,-54,-64,2.2557,0.8727,7,192.168.31.98
2026-02-05T11:31:43.801476,ATTACK,1205696,4.02,-0.003916,-0.015744,-54,-67,1.1855,0.8723,5,192.168.31.98
2026-02-05T11:31:46.800778,ATTACK,1208715,4.076,0.0,0.0,-55,-71,1.5087,0.872,1,192.168.31.98
2026-02-05T11:31:49.832358,ATTACK,1211733,4.099,0.0,0.0,-55,-68,1.6339,0.8716,1,192.168.31.98
2026-02-05T11:31:52.843802,ATTACK,1214754,4.143,0.0,0.0,-55,-68,1.5522,0.8713,3,192.168.31.98
2026-02-05T11:31:55.834622,NORMAL,1217774,4.097,-0.002249,-0.009212,-58,-66,0.8618,0.871,5,192.168.31.98
2026-02-05T11:31:58.952634,ATTACK,1220796,4.143,0.0,0.0,-56,-68,1.384,0.8707,3,192.168.31.98
2026-02-05T11:32:02.223362,NORMAL,1223814,4.024,-0.005911,-0.023787,-57,-69,0.1243,0.8703,4,192.168.31.98
2026-02-05T11:32:04.960556,NORMAL,1226832,4.019,-0.006158,-0.02475,-58,-75,-0.2144,0.8699,3,192.168.31.98
2026-02-05T11:32:07.974272,ATTACK,1229852,4.071,0.0,0.0,-55,-72,1.4573,0.8695,3,192.168.31.98
2026-02-05T11:32:17.346882,ATTACK,1238911,4.077,-0.000708,-0.002888,-58,-73,0.9444,0.8682,3,192.168.31.98
2026-02-05T11:32:20.133116,NORMAL,1241931,4.067,-0.001217,-0.00495,-63,-73,0.381,0.8677,4,192.168.31.98
2026-02-05T11:32:22.959934,NORMAL,1244951,4.019,-0.003609,-0.014506,-64,-73,-0.0061,0.8672,4,192.168.31.98
2026-02-05T11:32:26.039446,ATTACK,1247972,4.098,0.0,0.0,-56,-72,1.5459,0.8668,3,192.168.31.98
2026-02-05T11:32:29.127988,ATTACK,1250992,4.092,-0.000286,-0.001169,-54,-66,2.0341,0.8663,5,192.168.31.98
2026-02-05T11:32:32.078974,NORMAL,1254010,4.029,-0.003395,-0.013681,-56,-74,0.6334,0.8659,4,192.168.31.98
2026-02-05T11:32:35.482101,ATTACK,1257028,4.121,0.0,0.0,-56,-66,1.7652,0.8655,4,192.168.31.98
2026-02-05T11:32:38.082244,NORMAL,1260047,4.018,-0.005098,-0.020487,-58,-71,0.2581,0.8651,3,192.168.31.98
2026-02-05T11:32:41.147110,ATTACK,1263065,4.032,0.0,0.0,-54,-65,2.0563,0.8647,6,192.168.31.98
2026-02-05T11:32:44.381035,NORMAL,1266083,4.032,0.0,0.0,-63,-71,0.5887,0.8643,4,192.168.31.98
2026-02-05T11:32:47.132682,NORMAL,1269102,4.01,-0.001097,-0.0044,-62,-72,0.4957,0.8638,5,192.168.31.98
2026-02-05T11:32:50.175261,ATTACK,1272123,4.136,0.0,0.0,-61,-67,1.1195,0.8634,5,192.168.31.98
2026-02-05T11:32:53.318609,NORMAL,1275144,4.033,-0.005131,-0.020694,-60,-66,0.3931,0.8629,3,192.168.31.98
2026-02-05T11:32:56.265664,ATTACK,1278164,4.05,0.0,0.0,-62,-66,1.1325,0.8625,3,192.168.31.98
2026-02-05T11:32:59.232719,ATTACK,1281183,4.013,-0.001833,-0.007356,-60,-67,0.9527,0.8621,4,192.168.31.98
2026-02-05T11:33:02.414392,ATTACK,1284205,4.045,0.0,0.0,-61,-67,1.1687,0.8616,4,192.168.31.98
2026-02-05T11:33:05.337088,ATTACK,1287226,4.057,0.0,0.0,-60,-67,1.2547,0.8612,4,192.168.31.98
2026-02-05T11:33:08.440100,ATTACK,1290247,4.135,0.0,0.0,-56,-62,1.9774,0.8608,3,192.168.31.98
2026-02-05T11:33:11.349555,ATTACK,1293264,4.08,-0.00273,-0.011137,-57,-59,1.4253,0.8605,5,192.168.31.98
2026-02-05T11:33:14.446413,ATTACK,1296282,4.132,0.0,0.0,-56,-56,2.1377,0.8602,4,192.168.31.98
2026-02-05T11:33:17.429767,NORMAL,1299300,4.013,-0.005945,-0.023856,-55,-62,0.7034,0.8599,4,192.168.31.98
2026-02-05T11:33:20.625545,ATTACK,1302320,4.132,0.0,0.0,-56,-73,1.0182,0.8595,3,192.168.31.98
2026-02-05T11:33:23.458247,NORMAL,1305342,4.016,-0.005769,-0.023169,-64,-68,-0.4182,0.8591,5,192.168.31.98
2026-02-05T11:33:26.452350,ATTACK,1308363,4.061,0.0,0.0,-56,-68,1.4936,0.8588,4,192.168.31.98
2026-02-05T11:33:29.527377,ATTACK,1311384,4.013,-0.002416,-0.009694,-54,-60,1.7112,0.8584,3,192.168.31.98
2026-02-05T11:33:32.431118,ATTACK,1314405,4.01,-0.002555,-0.010244,-54,-59,1.654,0.8581,4,192.168.31.98
2026-02-05T11:33:35.512718,ATTACK,1317428,4.055,0.0,0.0,-57,-72,0.9023,0.8578,2,192.168.31.98
2026-02-05T11:33:38.549258,NORMAL,1320446,4.052,-0.000136,-0.00055,-65,-70,0.2274,0.8574,3,192.168.31.98
2026-02-05T11:33:41.553607,NORMAL,1323467,4.01,-0.002246,-0.009006,-63,-62,0.5922,0.857,4,192.168.31.98
2026-02-05T11:33:44.557221,NORMAL,1326484,4.007,-0.002385,-0.009556,-64,-72,-0.0117,0.8566,6,192.168.31.98
2026-02-05T11:33:47.643028,NORMAL,1329506,4.068,0.0,0.0,-67,-61,0.8026,0.8562,5,192.168.31.98
2026-02-05T11:33:53.760467,NORMAL,1335545,4.082,0.0,0.0,-67,-74,0.1932,0.8552,2,192.168.31.98
2026-02-05T11:33:56.647546,ATTACK,1338565,4.129,0.0,0.0,-64,-59,1.3265,0.8548,4,192.168.31.98
2026-02-05T11:33:59.617618,NORMAL,1341586,4.007,-0.006074,-0.024337,-67,-58,0.1655,0.8542,4,192.168.31.98
2026-02-05T11:34:02.804243,ATTACK,1344606,4.016,0.0,0.0,-58,-59,2.0383,0.8538,4,192.168.31.98
2026-02-05T11:34:05.682447,ATTACK,1347625,4.008,-0.000377,-0.001513,-62,-61,1.2901,0.8534,5,192.168.31.98
2026-02-05T11:34:08.710026,ATTACK,1350644,4.081,0.0,0.0,-57,-73,1.1487,0.8529,5,192.168.31.98
2026-02-05T11:34:11.693089,ATTACK,1353664,4.005,-0.003794,-0.015194,-55,-62,1.3447,0.8525,4,192.168.31.98
2026-02-05T11:34:14.763955,ATTACK,1356683,4.007,0.0,0.0,-56,-60,1.9877,0.8522,1,192.168.31.98
2026-02-05T11:34:17.967225,ATTACK,1359701,4.045,0.0,0.0,-54,-73,1.2899,0.8518,5,192.168.31.98
2026-02-05T11:34:20.903093,ATTACK,1362720,4.127,0.0,0.0,-56,-63,1.6479,0.8515,4,192.168.31.98
2026-02-05T11:34:23.986229,ATTACK,1365740,4.003,-0.0062,-0.024819,-55,-58,0.8757,0.8512,4,192.168.31.98
2026-02-05T11:34:26.898596,ATTACK,1368761,4.126,0.0,0.0,-54,-62,1.873,0.8509,3,192.168.31.98
2026-02-05T11:34:29.973194,ATTACK,1371781,4.089,-0.001816,-0.007425,-57,-59,1.2687,0.8507,4,192.168.31.98
2026-02-05T11:34:32.940529,ATTACK,1374802,4.126,0.0,0.0,-59,-62,1.1573,0.8504,4,192.168.31.98
2026-02-05T11:34:35.856857,ATTACK,1377821,4.117,-0.000434,-0.001787,-58,-59,1.3484,0.8501,4,192.168.31.98
2026-02-05T11:34:38.948669,ATTACK,1380842,4.08,-0.002292,-0.00935,-56,-59,1.1988,0.8499,5,192.168.31.98
2026-02-05T11:34:41.986155,NORMAL,1383860,4.008,-0.005883,-0.023581,-57,-72,-0.3151,0.8495,3,192.168.31.98
2026-02-05T11:34:44.939311,ATTACK,1386882,4.065,0.0,0.0,-58,-65,1.163,0.8492,4,192.168.31.98
2026-02-05T11:34:48.117977,NORMAL,1389900,4.123,0.0,0.0,-57,-72,0.8304,0.8489,3,192.168.31.98
2026-02-05T11:34:50.931913,ATTACK,1392929,4.124,0.0,0.0,-55,-63,1.6262,0.8486,4,192.168.31.98
2026-02-05T11:34:54.106259,NORMAL,1395950,4.004,-0.005958,-0.023856,-57,-70,-0.1361,0.8482,4,192.168.31.98
2026-02-05T11:34:57.015858,ATTACK,1398969,4.114,0.0,0.0,-59,-68,0.9371,0.8478,5,192.168.31.98
2026-02-05T11:35:00.075702,NORMAL,1401988,4.006,-0.005389,-0.021588,-56,-72,0.0979,0.8474,3,192.168.31.98
2026-02-05T11:35:03.041750,ATTACK,1405008,4.121,0.0,0.0,-56,-73,1.0823,0.847,4,192.168.31.98
2026-02-05T11:35:06.116920,NORMAL,1408029,4.052,-0.00341,-0.013819,-56,-69,0.7081,0.8466,2,192.168.31.98
2026-02-05T11:35:09.128145,ATTACK,1411050,4.122,0.0,0.0,-56,-63,1.7221,0.8462,4,192.168.31.98
2026-02-05T11:35:12.494733,NORMAL,1414072,4.121,-5e-05,-0.000206,-64,-72,0.2802,0.8458,3,192.168.31.98
2026-02-05T11:35:15.380872,NORMAL,1417095,4.052,-0.00341,-0.013819,-67,-70,-0.2842,0.8453,6,192.168.31.98
2026-02-05T11:35:18.205536,NORMAL,1420113,4.104,0.0,0.0,-64,-73,0.4628,0.8448,4,192.168.31.98
2026-02-05T11:35:21.467563,NORMAL,1423134,4.049,-0.002717,-0.011,-63,-67,0.4892,0.8443,3,192.168.31.98
2026-02-05T11:35:24.210395,ATTACK,1426155,3.999,-0.005244,-0.020969,-55,-62,1.2276,0.8438,4,192.168.31.98
2026-02-05T11:35:27.276499,ATTACK,1429175,4.118,0.0,0.0,-53,-73,1.6805,0.8433,4,192.168.31.98
2026-02-05T11:35:30.265056,ATTACK,1432194,4.081,-0.001836,-0.007494,-55,-62,1.7205,0.8429,4,192.168.31.98
2026-02-05T11:35:33.552508,ATTACK,1435214,4.076,-0.002092,-0.008525,-54,-67,1.3876,0.8425,4,192.168.31.98
2026-02-05T11:35:36.376408,NORMAL,1438232,4.002,-0.005824,-0.023306,-60,-64,0.2437,0.842,3,192.168.31.98
2026-02-05T11:35:39.354225,NORMAL,1441251,3.995,-0.006196,-0.02475,-61,-72,-0.2418,0.8415,5,192.168.31.98
2026-02-05T11:35:42.509401,ATTACK,1444269,4.0,0.0,0.0,-61,-72,0.903,0.841,4,192.168.31.98
2026-02-05T11:35:45.460681,NORMAL,1447289,3.997,-0.000138,-0.00055,-63,-77,0.4566,0.8405,3,192.168.31.98
2026-02-05T11:35:48.367872,ATTACK,1450309,4.015,0.0,0.0,-54,-73,1.6626,0.8401,5,192.168.31.98
2026-02-05T11:35:51.463658,ATTACK,1453326,4.07,0.0,0.0,-54,-66,2.0217,0.8396,3,192.168.31.98
2026-02-05T11:35:54.394511,ATTACK,1456346,4.115,0.0,0.0,-55,-70,1.5233,0.8392,5,192.168.31.98
2026-02-05T11:35:57.460957,NORMAL,1459367,4.032,-0.004144,-0.016706,-56,-67,0.7919,0.8388,4,192.168.31.98
2026-02-05T11:36:00.798857,ATTACK,1462385,4.068,0.0,0.0,-54,-64,1.9721,0.8385,7,192.168.31.98
2026-02-05T11:36:03.695411,ATTACK,1465406,4.114,0.0,0.0,-55,-72,1.2343,0.8382,4,192.168.31.98
2026-02-05T11:36:06.645745,NORMAL,1468424,3.994,-0.006007,-0.023994,-66,-72,-0.7325,0.8377,4,192.168.31.98
2026-02-05T11:36:09.451517,NORMAL,1471441,3.99,-0.006203,-0.02475,-62,-72,-0.2971,0.8373,4,192.168.31.98
2026-02-05T11:36:12.489551,ATTACK,1474459,4.0,0.0,0.0,-54,-73,1.6127,0.8368,4,192.168.31.98
2026-02-05T11:36:15.577201,ATTACK,1477478,4.024,0.0,0.0,-53,-67,2.0286,0.8364,3,192.168.31.98
2026-02-05T11:36:18.646904,ATTACK,1480498,4.114,0.0,0.0,-54,-67,1.7795,0.8361,4,192.168.31.98
2026-02-05T11:36:22.196986,NORMAL,1483517,3.993,-0.006078,-0.024269,-63,-74,-0.5826,0.8356,3,192.168.31.98
2026-02-05T11:36:24.697190,NORMAL,1486534,3.989,-0.006256,-0.024956,-63,-73,-0.385,0.8351,5,192.168.31.98
2026-02-05T11:36:27.680690,ATTACK,1489556,4.048,0.0,0.0,-62,-67,1.1566,0.8346,4,192.168.31.98
2026-02-05T11:36:30.675562,NORMAL,1492573,4.11,0.0,0.0,-63,-72,0.7682,0.8342,5,192.168.31.98
2026-02-05T11:36:33.653159,NORMAL,1495591,4.112,0.0,0.0,-66,-73,0.4909,0.8336,3,192.168.31.98
2026-02-05T11:36:36.674337,NORMAL,1498610,4.02,-0.004566,-0.018356,-65,-66,0.2785,0.8331,5,192.168.31.98
2026-02-05T11:36:39.780531,NORMAL,1501631,4.059,0.0,0.0,-66,-72,0.6742,0.8326,4,192.168.31.98
2026-02-05T11:36:42.853777,ATTACK,1504651,4.111,0.0,0.0,-65,-66,1.1061,0.832,2,192.168.31.98
2026-02-05T11:36:45.904283,NORMAL,1507670,4.044,-0.003349,-0.013544,-64,-73,0.2983,0.8315,5,192.168.31.98
2026-02-05T11:36:48.945818,ATTACK,1510687,4.11,0.0,0.0,-64,-73,0.8971,0.8309,3,192.168.31.98
2026-02-05T11:36:51.738878,NORMAL,1513705,4.058,-0.002592,-0.010519,-64,-75,0.4127,0.8304,6,192.168.31.98
2026-02-05T11:36:55.010065,ATTACK,1516723,4.054,-0.002781,-0.011275,-64,-67,0.8481,0.8298,4,192.168.31.98
2026-02-05T11:36:58.082244,NORMAL,1519744,4.024,-0.004271,-0.017188,-61,-71,0.6867,0.8293,3,192.168.31.98
2026-02-05T11:37:00.872951,ATTACK,1522766,3.997,-0.005659,-0.022619,-59,-61,1.2565,0.8287,4,192.168.31.98
2026-02-05T11:37:03.846992,ATTACK,1525785,4.073,0.0,0.0,-61,-75,1.1736,0.8282,5,192.168.31.98
2026-02-05T11:37:06.904831,NORMAL,1528803,3.992,-0.004047,-0.016156,-60,-74,0.6473,0.8277,4,192.168.31.98
2026-02-05T11:37:09.837886,ATTACK,1531821,4.046,0.0,0.0,-61,-73,1.3032,0.8271,4,192.168.31.98
2026-02-05T11:37:12.923560,ATTACK,1534839,4.107,0.0,0.0,-60,-73,1.3678,0.8267,4,192.168.31.98
2026-02-05T11:37:15.946900,NORMAL,1537858,3.983,-0.006232,-0.024819,-59,-75,0.3106,0.8262,5,192.168.31.98
2026-02-05T11:37:19.042423,ATTACK,1540879,4.108,0.0,0.0,-60,-74,1.3499,0.8257,2,192.168.31.98
2026-02-05T11:37:22.139526,ATTACK,1543899,4.02,-0.004378,-0.0176,-59,-67,1.0715,0.8252,3,192.168.31.98
2026-02-05T11:37:25.025477,ATTACK,1546920,3.99,-0.005892,-0.023513,-58,-63,1.1445,0.8247,5,192.168.31.98
2026-02-05T11:37:28.097053,ATTACK,1549942,4.005,0.0,0.0,-59,-74,1.3835,0.8243,4,192.168.31.98
2026-02-05T11:37:31.030417,ATTACK,1552961,3.989,-0.000776,-0.003094,-62,-75,0.867,0.8239,5,192.168.31.98
2026-02-05T11:37:34.063920,ATTACK,1555981,3.984,-0.001053,-0.004194,-63,-64,1.3371,0.8235,3,192.168.31.98
2026-02-05T11:37:37.125474,ATTACK,1559000,3.987,0.0,0.0,-61,-74,1.1133,0.8231,5,192.168.31.98
2026-02-05T11:37:40.534824,ATTACK,1562021,4.069,0.0,0.0,-62,-74,1.0047,0.8227,4,192.168.31.98
2026-02-05T11:37:43.448729,ATTACK,1565039,4.105,0.0,0.0,-62,-67,1.3887,0.8223,3,192.168.31.98
2026-02-05T11:37:46.178523,ATTACK,1568056,4.103,-0.000101,-0.000412,-55,-67,2.0952,0.822,3,192.168.31.98
2026-02-05T11:37:49.119257,ATTACK,1571079,4.035,-0.003459,-0.013956,-55,-67,1.3524,0.8217,3,192.168.31.98
2026-02-05T11:37:52.122544,ATTACK,1574096,4.104,0.0,0.0,-58,-77,1.008,0.8214,3,192.168.31.98
2026-02-05T11:37:58.327112,ATTACK,1580138,3.985,0.0,0.0,-53,-74,1.8386,0.8207,2,192.168.31.98
2026-02-05T11:38:01.229349,ATTACK,1583157,4.041,0.0,0.0,-54,-65,2.1883,0.8205,5,192.168.31.98
2026-02-05T11:38:04.411501,ATTACK,1586177,3.986,-0.002742,-0.010931,-55,-66,1.3663,0.8202,4,192.168.31.98
2026-02-05T11:38:07.282144,ATTACK,1589197,4.015,0.0,0.0,-55,-67,1.7478,0.82,4,192.168.31.98
2026-02-05T11:38:10.286598,ATTACK,1592216,4.057,0.0,0.0,-54,-70,1.5771,0.8198,5,192.168.31.98
2026-02-05T11:38:13.332648,ATTACK,1595236,4.006,-0.002574,-0.010312,-54,-68,1.1657,0.8196,3,192.168.31.98
2026-02-05T11:38:16.371206,ATTACK,1598255,4.056,0.0,0.0,-54,-66,1.7311,0.8195,5,192.168.31.98
2026-02-05T11:38:19.312719,ATTACK,1601276,4.0,-0.002836,-0.011344,-52,-66,1.3484,0.8193,5,192.168.31.98
2026-02-05T11:38:22.366904,NORMAL,1604298,3.977,-0.003993,-0.015881,-54,-73,0.4641,0.8191,4,192.168.31.98
2026-02-05T11:38:25.416752,ATTACK,1607316,4.009,0.0,0.0,-53,-67,1.7107,0.819,5,192.168.31.98
2026-02-05T11:38:28.416491,ATTACK,1610337,4.009,0.0,0.0,-54,-72,1.1945,0.8188,4,192.168.31.98
2026-02-05T11:38:31.382119,ATTACK,1613358,4.101,0.0,0.0,-55,-74,0.9422,0.8187,3,192.168.31.98
2026-02-05T11:38:34.367273,ATTACK,1616378,4.1,-3.4e-05,-0.000138,-55,-72,1.0619,0.8185,3,192.168.31.98
2026-02-05T11:38:37.452193,ATTACK,1619397,4.1,0.0,0.0,-54,-67,1.4787,0.8183,3,192.168.31.98
2026-02-05T11:38:40.417770,NORMAL,1622417,3.979,-0.006082,-0.0242,-55,-73,-0.0938,0.8181,3,192.168.31.98
2026-02-05T11:38:43.559616,ATTACK,1625439,4.1,0.0,0.0,-56,-72,1.0277,0.8179,4,192.168.31.98
2026-02-05T11:38:46.538352,NORMAL,1628460,4.044,-0.002805,-0.011344,-55,-72,0.6409,0.8177,6,192.168.31.98
2026-02-05T11:38:49.511650,ATTACK,1631481,4.099,0.0,0.0,-55,-66,1.546,0.8174,3,192.168.31.98
2026-02-05T11:38:52.538027,ATTACK,1634502,4.093,-0.000269,-0.0011,-56,-73,0.8944,0.8172,5,192.168.31.98
2026-02-05T11:38:55.573147,ATTACK,1637522,4.053,-0.002239,-0.009075,-55,-68,0.9652,0.817,5,192.168.31.98
2026-02-05T11:38:58.610919,NORMAL,1640544,4.029,-0.003447,-0.013888,-53,-75,0.5669,0.8167,5,192.168.31.98
2026-02-05T11:39:01.668207,ATTACK,1643565,4.098,0.0,0.0,-56,-71,1.1314,0.8164,4,192.168.31.98
2026-02-05T11:39:05.136590,ATTACK,1646583,4.08,-0.000842,-0.003438,-55,-75,0.8408,0.8162,4,192.168.31.98
2026-02-05T11:39:07.800231,NORMAL,1649605,4.003,-0.004705,-0.018838,-60,-72,-0.1085,0.8158,5,192.168.31.98
2026-02-05T11:39:10.734747,ATTACK,1652624,4.097,0.0,0.0,-61,-67,0.978,0.8155,3,192.168.31.98
2026-02-05T11:39:13.676119,NORMAL,1655646,3.991,-0.005341,-0.021313,-60,-75,-0.2106,0.8151,4,192.168.31.98
2026-02-05T11:39:16.779185,ATTACK,1658667,4.097,0.0,0.0,-54,-73,1.5183,0.8147,3,192.168.31.98
2026-02-05T11:39:19.780258,ATTACK,1661687,4.096,-5e-05,-0.000206,-55,-76,1.1581,0.8144,5,192.168.31.98
2026-02-05T11:39:22.808795,ATTACK,1664709,4.097,0.0,0.0,-58,-74,0.9502,0.814,3,192.168.31.98
2026-02-05T11:39:25.796567,ATTACK,1667728,4.095,-8.4e-05,-0.000344,-54,-73,1.4245,0.8137,3,192.168.31.98
2026-02-05T11:39:28.806426,NORMAL,1670747,4.027,-0.003483,-0.014025,-54,-74,0.7225,0.8134,2,192.168.31.98
2026-02-05T11:39:31.818975,ATTACK,1673768,4.029,0.0,0.0,-56,-67,1.5676,0.8131,6,192.168.31.98
